NC_133176.1	142947	143373	cgi12	0.8181818182	5	11	rep1
NC_133176.1	149319	149745	cgi13	0.8007236228	7.323529412	34	rep1
NC_133176.1	173275	173701	cgi15	0.7813492063	7.272727273	33	rep1
NC_133176.1	185375	186337	cgi16	0.615543449	7.898305085	59	rep1
NC_133176.1	202356	202582	cgi17	0	31.40909091	22	rep1
NC_133176.1	209002	209325	cgi18	0.004017244758	26.74074074	27	rep1
NC_133176.1	217779	218037	cgi19	0	37.2	25	rep1
NC_133176.1	223050	223409	cgi20	0.7375763712	28.51851852	27	rep1
NC_133176.1	229702	230057	cgi21	0.7687204901	24.32352941	34	rep1
NC_133176.1	231338	231652	cgi22	0.7447469191	25.23333333	30	rep1
NC_133176.1	234152	234797	cgi23	0	31.03389831	59	rep1
NC_133176.1	235881	236293	cgi24	0.8446359406	20.04761905	42	rep1
NC_133176.1	252813	253137	cgi25	0.7143925615	20.71875	32	rep1
NC_133176.1	254747	255061	cgi26	0	21.67857143	28	rep1
NC_133176.1	257111	258031	cgi27	0.8999593946	20.93939394	99	rep1
NC_133176.1	308128	308508	cgi28	0.874585898	12.67741935	31	rep1
NC_133176.1	316023	316242	cgi29	0.7353406827	10.78947368	19	rep1
NC_133176.1	317918	319443	cgi30	0.8480978057	10.32323232	99	rep1
NC_133176.1	319908	320111	cgi31	0.8163218726	10	16	rep1
NC_133176.1	322159	322401	cgi32	0	10.31034483	29	rep1
NC_133176.1	322602	323044	cgi33	0.009157509158	13.12121212	33	rep1
NC_133176.1	326927	327151	cgi34	0.246334342	12.82608696	23	rep1
NC_133176.1	327784	328083	cgi35	0.7406565657	10.33333333	24	rep1
NC_133176.1	336421	336721	cgi36	0.5129036649	18.52	25	rep1
NC_133176.1	358179	358507	cgi37	0	22.78378378	37	rep1
NC_133176.1	359605	359828	cgi38	0.9187283701	19	25	rep1
NC_133176.1	363688	364181	cgi39	0.8370435487	17.25	52	rep1
NC_133176.1	385026	385494	cgi40	0.8755419193	20.79069767	43	rep1
NC_133176.1	392135	392561	cgi41	0.8425801355	22.95652174	46	rep1
NC_133176.1	401069	401467	cgi42	0.6793496779	17.14705882	34	rep1
NC_133176.1	411092	411530	cgi43	0.8801022741	18.75609756	41	rep1
NC_133176.1	421493	421785	cgi44	0.9137222987	20.5	22	rep1
NC_133176.1	427610	428087	cgi45	0	24.15789474	38	rep1
NC_133176.1	463084	463503	cgi46	0	6.958333333	48	rep1
NC_133176.1	490057	490290	cgi47	0.8551245731	13.77272727	22	rep1
NC_133176.1	498701	498985	cgi48	0	10.7	30	rep1
NC_133176.1	527188	527414	cgi49	0.820915488	11.84210526	19	rep1
NC_133176.1	612634	612958	cgi50	0.00303030303	10.33333333	30	rep1
NC_133176.1	622516	622719	cgi51	0.8393873102	10.83333333	18	rep1
NC_133176.1	643909	644120	cgi52	0.8625246975	10.93333333	15	rep1
NC_133176.1	685662	686118	cgi53	0.0006009615385	30	52	rep1
NC_133176.1	693599	693953	cgi54	0	18	39	rep1
NC_133176.1	785024	785345	cgi55	0.7596400639	17.03030303	33	rep1
NC_133176.1	827861	828869	cgi56	0.9245933035	10.78571429	70	rep1
NC_133176.1	899360	899569	cgi57	0.5476903876	17.23529412	17	rep1
NC_133176.1	961251	961485	cgi58	0.002380952381	22.55	20	rep1
NC_133176.1	962099	962584	cgi59	0	19.44186047	43	rep1
NC_133176.1	973366	974187	cgi60	0.8712770453	16.12727273	55	rep1
NC_133176.1	981928	982440	cgi61	0.6770116579	9.473684211	38	rep1
NC_133176.1	995551	996687	cgi62	0.006461627803	14.23577236	123	rep1
NC_133176.1	1084649	1084854	cgi63	0.5308813018	17.23529412	17	rep1
NC_133176.1	1355820	1356035	cgi64	0.6716165414	8.157894737	19	rep1
NC_133176.1	1592750	1592973	cgi66	0.3623204837	7.476190476	21	rep1
NC_133176.1	1980790	1981064	cgi67	0.9019033876	11	21	rep1
NC_133176.1	2037650	2038145	cgi68	0	7.173076923	52	rep1
NC_133176.1	2049002	2049459	cgi69	0.8852612257	7.970588235	34	rep1
NC_133176.1	2079440	2079660	cgi70	0.8208674047	15.2	20	rep1
NC_133176.1	2086818	2087028	cgi71	0	6.5625	16	rep1
NC_133176.1	2236473	2236711	cgi72	0.3151971165	16.35	20	rep1
NC_133176.1	2330939	2331423	cgi73	0	11.89361702	47	rep1
NC_133176.1	2357184	2357629	cgi74	0.8342199047	10.33333333	33	rep1
NC_133176.1	2398564	2398852	cgi75	0.01533753247	17.65517241	29	rep1
NC_133176.1	2678753	2679087	cgi76	0	20.95121951	41	rep1
NC_133176.1	2694997	2695254	cgi77	0.3850840336	6.705882353	17	rep1
NC_133176.1	2716122	2716374	cgi78	0.7098214286	7	20	rep1
NC_133176.1	2734633	2734875	cgi79	0.5896689849	10.84615385	26	rep1
NC_133176.1	2763127	2763343	cgi80	0.7834084897	13.83333333	18	rep1
NC_133176.1	2929854	2930151	cgi81	0.522020202	9.5	30	rep1
NC_133176.1	2960853	2961763	cgi82	0.003344419808	11.79268293	82	rep1
NC_133176.1	2999451	3000014	cgi83	0	10.56521739	46	rep1
NC_133176.1	3041180	3041707	cgi84	0	5.75	44	rep1
NC_133176.1	3236243	3236464	cgi85	0.6016865079	6.416666667	12	rep1
NC_133176.1	3510405	3510742	cgi86	0.006060606061	5.03030303	33	rep1
NC_133176.1	3984554	3984795	cgi88	0.36	5.4	10	rep1
NC_133176.1	4107656	4108140	cgi90	0.7277346882	9.305555556	36	rep1
NC_133176.1	4277861	4278121	cgi92	0.3553872054	7.904761905	21	rep1
NC_133176.1	4340507	4340735	cgi93	0.6383053221	7.823529412	17	rep1
NC_133176.1	4378748	4378979	cgi94	0.2235797828	8.631578947	19	rep1
NC_133176.1	5234177	5234383	cgi95	0.1197916667	8.3125	16	rep1
NC_133176.1	5529682	5529918	cgi96	0.9461007591	7.565217391	23	rep1
NC_133176.1	5714582	5714793	cgi97	0.4271335807	9.333333333	21	rep1
NC_133176.1	5883702	5884210	cgi98	0.4262610432	15.17142857	35	rep1
NC_133176.1	6568536	6568976	cgi99	0	17.58139535	43	rep1
NC_133176.1	6678083	6678358	cgi100	0.2921853049	14.6	25	rep1
NC_133176.1	6856464	6856859	cgi101	0.006269592476	10.06896552	29	rep1
NC_133176.1	7147740	7148019	cgi102	0	13.36363636	22	rep1
NC_133176.1	7221772	7221998	cgi103	0.3255102041	8.761904762	21	rep1
NC_133176.1	7433006	7433351	cgi104	0.131884058	5.565217391	23	rep1
NC_133176.1	7574224	7574524	cgi105	0	10.74193548	31	rep1
NC_133176.1	7592696	7592913	cgi106	0	8.857142857	28	rep1
NC_133176.1	7612430	7612765	cgi107	0.8297686872	14.93333333	30	rep1
NC_133176.1	7679510	7679849	cgi108	0	8.837837838	37	rep1
NC_133176.1	7832066	7832325	cgi109	0.5522387665	10.95238095	21	rep1
NC_133176.1	7853900	7854172	cgi110	0.5060846561	7.75	24	rep1
NC_133176.1	7974016	7974233	cgi111	0.5251645577	12.4	20	rep1
NC_133176.1	7990551	7990804	cgi112	0.2200478688	13.7	20	rep1
NC_133176.1	8012362	8012779	cgi113	0.2636096414	8.037037037	27	rep1
NC_133176.1	8609503	8609793	cgi114	0.01333333333	5	15	rep1
NC_133176.1	9054092	9054431	cgi115	0.8556689342	8.428571429	28	rep1
NC_133176.1	9094929	9095208	cgi116	0	8.642857143	28	rep1
NC_133176.1	9111254	9111711	cgi117	0.3037685982	15.05128205	39	rep1
NC_133176.1	9263873	9264351	cgi118	0.0349862259	11.57575758	33	rep1
NC_133176.1	9301278	9301723	cgi119	0.7214864832	18.48387097	31	rep1
NC_133176.1	9315837	9316188	cgi120	0.8681034782	14.88	25	rep1
NC_133176.1	9320686	9320908	cgi121	0.002673796791	21.47058824	17	rep1
NC_133176.1	9528150	9528361	cgi122	0	16.44444444	18	rep1
NC_133176.1	9528928	9529299	cgi123	0.00202020202	14.54545455	33	rep1
NC_133176.1	9567967	9568347	cgi124	0	8.264705882	34	rep1
NC_133176.1	9568907	9569247	cgi125	0	8.185185185	27	rep1
NC_133176.1	9653302	9653516	cgi126	0.004761904762	9.904761905	21	rep1
NC_133176.1	9835600	9836125	cgi127	0.8915625644	8.828571429	35	rep1
NC_133176.1	9860405	9860890	cgi128	0.002777777778	10.375	40	rep1
NC_133176.1	9940650	9941850	cgi129	0.0007788161994	10.85046729	107	rep1
NC_133176.1	9942522	9942802	cgi130	0.8464473304	10.48	25	rep1
NC_133176.1	9961865	9962190	cgi131	0.8665424582	21.125	24	rep1
