NC_133176.1	142947	143373	cgi12	0.01818181818	5	11	rep1
NC_133176.1	149319	149745	cgi13	0.008403361345	7.323529412	34	rep1
NC_133176.1	173275	173701	cgi15	0.0101010101	7.272727273	33	rep1
NC_133176.1	185375	186337	cgi16	0.004304546677	7.898305085	59	rep1
NC_133176.1	202356	202582	cgi17	0	31.40909091	22	rep1
NC_133176.1	209002	209325	cgi18	0	26.74074074	27	rep1
NC_133176.1	217779	218037	cgi19	0	37.2	25	rep1
NC_133176.1	223050	223409	cgi20	0.1520152118	28.51851852	27	rep1
NC_133176.1	229702	230057	cgi21	0.1370020621	24.32352941	34	rep1
NC_133176.1	231338	231652	cgi22	0.1856816063	25.23333333	30	rep1
NC_133176.1	234152	234797	cgi23	0	31.03389831	59	rep1
NC_133176.1	235881	236293	cgi24	0.07497333037	20.04761905	42	rep1
NC_133176.1	252813	253137	cgi25	0.124702837	20.71875	32	rep1
NC_133176.1	254747	255061	cgi26	0	21.67857143	28	rep1
NC_133176.1	257111	258031	cgi27	0.02093339433	20.93939394	99	rep1
NC_133176.1	308128	308508	cgi28	0.08653161355	12.67741935	31	rep1
NC_133176.1	316023	316242	cgi29	0.1001066185	10.78947368	19	rep1
NC_133176.1	317918	319443	cgi30	0.07015596637	10.32323232	99	rep1
NC_133176.1	319908	320111	cgi31	0.1186018842	10	16	rep1
NC_133176.1	322159	322401	cgi32	0	10.31034483	29	rep1
NC_133176.1	322602	323044	cgi33	0.002331002331	13.12121212	33	rep1
NC_133176.1	326927	327151	cgi34	0.03053033923	12.82608696	23	rep1
NC_133176.1	327784	328083	cgi35	0.1000315657	10.33333333	24	rep1
NC_133176.1	336421	336721	cgi36	0.2200071235	18.52	25	rep1
NC_133176.1	358179	358507	cgi37	0.001228501229	22.78378378	37	rep1
NC_133176.1	359605	359828	cgi38	0.05422841577	19	25	rep1
NC_133176.1	363688	364181	cgi39	0.08726683054	17.25	52	rep1
NC_133176.1	385026	385494	cgi40	0.05329741859	20.79069767	43	rep1
NC_133176.1	392135	392561	cgi41	0.07487468584	22.95652174	46	rep1
NC_133176.1	401069	401467	cgi42	0.07730425484	17.14705882	34	rep1
NC_133176.1	411092	411530	cgi43	0.05509357561	18.75609756	41	rep1
NC_133176.1	421493	421785	cgi44	0.0345285548	20.5	22	rep1
NC_133176.1	427610	428087	cgi45	0	24.15789474	38	rep1
NC_133176.1	463084	463503	cgi46	0	6.958333333	48	rep1
NC_133176.1	490057	490290	cgi47	0.07877694201	13.77272727	22	rep1
NC_133176.1	498701	498985	cgi48	0	10.7	30	rep1
NC_133176.1	527188	527414	cgi49	0.08520660626	11.84210526	19	rep1
NC_133176.1	612634	612958	cgi50	0	10.33333333	30	rep1
NC_133176.1	622516	622719	cgi51	0.09160515411	10.83333333	18	rep1
NC_133176.1	643909	644120	cgi52	0.09417415917	10.93333333	15	rep1
NC_133176.1	685662	686118	cgi53	0	30	52	rep1
NC_133176.1	693599	693953	cgi54	0	18	39	rep1
NC_133176.1	785024	785345	cgi55	0.1093104855	17.03030303	33	rep1
NC_133176.1	827861	828869	cgi56	0.03453082632	10.78571429	70	rep1
NC_133176.1	899360	899569	cgi57	0.1048943003	17.23529412	17	rep1
NC_133176.1	961251	961485	cgi58	0	22.55	20	rep1
NC_133176.1	962099	962584	cgi59	0.001367989056	19.44186047	43	rep1
NC_133176.1	973366	974187	cgi60	0.04677568858	16.12727273	55	rep1
NC_133176.1	981928	982440	cgi61	0.1678068277	9.473684211	38	rep1
NC_133176.1	995551	996687	cgi62	0.002066395664	14.23577236	123	rep1
NC_133176.1	1084649	1084854	cgi63	0.2372909836	17.23529412	17	rep1
NC_133176.1	1355820	1356035	cgi64	0.05020885547	8.157894737	19	rep1
NC_133176.1	1592750	1592973	cgi66	0.1120559335	7.476190476	21	rep1
NC_133176.1	1980790	1981064	cgi67	0.05187418402	11	21	rep1
NC_133176.1	2037650	2038145	cgi68	0.002747252747	7.173076923	52	rep1
NC_133176.1	2049002	2049459	cgi69	0.06650645107	7.970588235	34	rep1
NC_133176.1	2079440	2079660	cgi70	0.09692478273	15.2	20	rep1
NC_133176.1	2086818	2087028	cgi71	0	6.5625	16	rep1
NC_133176.1	2236473	2236711	cgi72	0.087120112	16.35	20	rep1
NC_133176.1	2330939	2331423	cgi73	0	11.89361702	47	rep1
NC_133176.1	2357184	2357629	cgi74	0.09237395601	10.33333333	33	rep1
NC_133176.1	2398564	2398852	cgi75	0.005747126437	17.65517241	29	rep1
NC_133176.1	2678753	2679087	cgi76	0	20.95121951	41	rep1
NC_133176.1	2694997	2695254	cgi77	0.1455882353	6.705882353	17	rep1
NC_133176.1	2716122	2716374	cgi78	0.1291468254	7	20	rep1
NC_133176.1	2734633	2734875	cgi79	0.2177355764	10.84615385	26	rep1
NC_133176.1	2763127	2763343	cgi80	0.08682960558	13.83333333	18	rep1
NC_133176.1	2929854	2930151	cgi81	0.1927056277	9.5	30	rep1
NC_133176.1	2960853	2961763	cgi82	0	11.79268293	82	rep1
NC_133176.1	2999451	3000014	cgi83	0	10.56521739	46	rep1
NC_133176.1	3041180	3041707	cgi84	0	5.75	44	rep1
NC_133176.1	3236243	3236464	cgi85	0.187797619	6.416666667	12	rep1
NC_133176.1	3510405	3510742	cgi86	0	5.03030303	33	rep1
NC_133176.1	3984554	3984795	cgi88	0.1466666667	5.4	10	rep1
NC_133176.1	4107656	4108140	cgi90	0.1615770803	9.305555556	36	rep1
NC_133176.1	4277861	4278121	cgi92	0.1403370439	7.904761905	21	rep1
NC_133176.1	4340507	4340735	cgi93	0.1521008403	7.823529412	17	rep1
NC_133176.1	4378748	4378979	cgi94	0.08748955723	8.631578947	19	rep1
NC_133176.1	5234177	5234383	cgi95	0.015625	8.3125	16	rep1
NC_133176.1	5529682	5529918	cgi96	0.03278122843	7.565217391	23	rep1
NC_133176.1	5714582	5714793	cgi97	0.2004329004	9.333333333	21	rep1
NC_133176.1	5883702	5884210	cgi98	0.07817805726	15.17142857	35	rep1
NC_133176.1	6568536	6568976	cgi99	0	17.58139535	43	rep1
NC_133176.1	6678083	6678358	cgi100	0.113062702	14.6	25	rep1
NC_133176.1	6856464	6856859	cgi101	0	10.06896552	29	rep1
NC_133176.1	7147740	7148019	cgi102	0	13.36363636	22	rep1
NC_133176.1	7221772	7221998	cgi103	0.07830687831	8.761904762	21	rep1
NC_133176.1	7433006	7433351	cgi104	0.08550724638	5.565217391	23	rep1
NC_133176.1	7574224	7574524	cgi105	0	10.74193548	31	rep1
NC_133176.1	7592696	7592913	cgi106	0	8.857142857	28	rep1
NC_133176.1	7612430	7612765	cgi107	0.1030141971	14.93333333	30	rep1
NC_133176.1	7679510	7679849	cgi108	0	8.837837838	37	rep1
NC_133176.1	7832066	7832325	cgi109	0.2275162668	10.95238095	21	rep1
NC_133176.1	7853900	7854172	cgi110	0.07625661376	7.75	24	rep1
NC_133176.1	7974016	7974233	cgi111	0.05878572816	12.4	20	rep1
NC_133176.1	7990551	7990804	cgi112	0.07160714286	13.7	20	rep1
NC_133176.1	8012362	8012779	cgi113	0.105026455	8.037037037	27	rep1
NC_133176.1	8609503	8609793	cgi114	0	5	15	rep1
NC_133176.1	9054092	9054431	cgi115	0.1058106576	8.428571429	28	rep1
NC_133176.1	9094929	9095208	cgi116	0	8.642857143	28	rep1
NC_133176.1	9111254	9111711	cgi117	0.08540654921	15.05128205	39	rep1
NC_133176.1	9263873	9264351	cgi118	0.01331496786	11.57575758	33	rep1
NC_133176.1	9301278	9301723	cgi119	0.1627638327	18.48387097	31	rep1
NC_133176.1	9315837	9316188	cgi120	0.08317493944	14.88	25	rep1
NC_133176.1	9320686	9320908	cgi121	0.002801120448	21.47058824	17	rep1
NC_133176.1	9528150	9528361	cgi122	0	16.44444444	18	rep1
NC_133176.1	9528928	9529299	cgi123	0	14.54545455	33	rep1
NC_133176.1	9567967	9568347	cgi124	0	8.264705882	34	rep1
NC_133176.1	9568907	9569247	cgi125	0	8.185185185	27	rep1
NC_133176.1	9653302	9653516	cgi126	0	9.904761905	21	rep1
NC_133176.1	9835600	9836125	cgi127	0.04697485055	8.828571429	35	rep1
NC_133176.1	9860405	9860890	cgi128	0	10.375	40	rep1
NC_133176.1	9940650	9941850	cgi129	0.001628433871	10.85046729	107	rep1
NC_133176.1	9942522	9942802	cgi130	0.07064335664	10.48	25	rep1
NC_133176.1	9961865	9962190	cgi131	0.05205029672	21.125	24	rep1
NC_133176.1	10094609	10095429	cgi132	0	10.68181818	88	rep1
NC_133176.1	10126312	10126684	cgi133	0	16.78125	32	rep1
NC_133176.1	10136691	10137143	cgi134	0	15.80555556	36	rep1
NC_133176.1	10194368	10194895	cgi135	0.1614542434	10.11627907	43	rep1
NC_133176.1	10237781	10238042	cgi136	0.1316031191	11.8	20	rep1
NC_133176.1	10343873	10344113	cgi137	0	26.05555556	18	rep1
NC_133176.1	10365462	10365718	cgi138	0.03420634921	6.96	25	rep1
NC_133176.1	10427566	10428486	cgi139	0.001369863014	9.698630137	73	rep1
NC_133176.1	10510441	10510698	cgi140	0.01666666667	5.95	20	rep1
NC_133176.1	10519557	10519943	cgi141	0.174920085	14.125	40	rep1
NC_133176.1	10551327	10551579	cgi142	0	13	22	rep1
NC_133176.1	10565687	10566220	cgi143	0	10.73333333	60	rep1
NC_133176.1	10696208	10696482	cgi144	0.02241758242	13.05	20	rep1
NC_133176.1	10708369	10708670	cgi145	0	15.30769231	26	rep1
NC_133176.1	10711212	10711647	cgi146	0.06739253394	15.11764706	34	rep1
NC_133176.1	10970097	10970320	cgi147	0	20.1	20	rep1
NC_133176.1	11351498	11351831	cgi148	0.002777777778	11.7	30	rep1
NC_133176.1	11355126	11355388	cgi149	0.05832185491	9.409090909	22	rep1
NC_133176.1	11428474	11428722	cgi150	0.1068719292	10.26315789	19	rep1
NC_133176.1	11515584	11516056	cgi151	0.005528846154	12.0625	32	rep1
NC_133176.1	11627766	11627999	cgi152	0	9.833333333	24	rep1
NC_133176.1	11784805	11785474	cgi153	0	18.05454545	55	rep1
NC_133176.1	11895549	11896000	cgi154	0.1510994867	16.6969697	33	rep1
NC_133176.1	12020446	12021217	cgi155	0	18.65	60	rep1
NC_133176.1	12117037	12117611	cgi156	0	16.33333333	48	rep1
NC_133176.1	12284030	12284452	cgi157	0.002016129032	16.74193548	31	rep1
NC_133176.1	12307395	12307713	cgi158	0.2476774548	7.761904762	21	rep1
NC_133176.1	12913130	12913728	cgi159	0	18.95833333	48	rep1
NC_133176.1	13185664	13186197	cgi160	0.05536399154	19.925	40	rep1
NC_133176.1	13259377	13259734	cgi161	0	9.243243243	37	rep1
NC_133176.1	13421862	13422482	cgi162	0.03420959126	13.53061224	49	rep1
NC_133176.1	13493041	13493242	cgi163	0	14.21052632	19	rep1
NC_133176.1	13493437	13494620	cgi164	0	13.17525773	97	rep1
NC_133176.1	13496876	13497107	cgi165	0.04669790993	13.23529412	17	rep1
NC_133176.1	13678315	13678868	cgi166	0	21.17777778	45	rep1
NC_133176.1	13714543	13714934	cgi167	0.1009155131	12.6	35	rep1
NC_133176.1	13737901	13738107	cgi168	0.1155513678	10.13636364	22	rep1
NC_133176.1	13747650	13748182	cgi169	0	16.38095238	42	rep1
NC_133176.1	13760734	13760981	cgi170	0.2133986928	12.23529412	17	rep1
NC_133176.1	14157074	14159529	cgi171	0.001143696834	16.72151899	237	rep1
NC_133176.1	14186620	14186864	cgi172	0.183964036	12.04	25	rep1
NC_133176.1	14665225	14665543	cgi173	0	18.23333333	30	rep1
NC_133176.1	15347356	15347751	cgi174	0.08896392007	12.73333333	30	rep1
NC_133176.1	15363706	15364217	cgi175	0.001333333333	14.28	50	rep1
NC_133176.1	15413032	15413642	cgi176	0	12.89361702	47	rep1
NC_133176.1	15619988	15621070	cgi177	0.001904761905	10.12	75	rep1
NC_133176.1	15671197	15671469	cgi178	0.04160927961	11.76	25	rep1
NC_133176.1	15726944	15727428	cgi179	0	12.11904762	42	rep1
NC_133176.1	15731744	15732083	cgi180	0	23.375	24	rep1
NC_133176.1	15756241	15757127	cgi181	0	5.476923077	65	rep1
NC_133176.1	15838680	15838984	cgi183	0	14.77419355	31	rep1
NC_133176.1	16624548	16624994	cgi185	0	5.976190476	42	rep1
NC_133176.1	16627921	16628369	cgi186	0.1442753795	11.60606061	33	rep1
NC_133176.1	16689547	16689944	cgi187	0.1241683242	8.783783784	37	rep1
NC_133176.1	16748083	16748428	cgi188	0	9	37	rep1
NC_133176.1	16817581	16817861	cgi189	0	5.347826087	23	rep1
NC_133176.1	17252943	17253157	cgi190	0.08476631393	7.166666667	18	rep1
NC_133176.1	17943916	17944199	cgi191	0	20.2	30	rep1
NC_133176.1	17946666	17947113	cgi192	0	18.65714286	35	rep1
NC_133176.1	18059218	18059507	cgi193	0	22.86363636	22	rep1
NC_133176.1	18917255	18917626	cgi194	0	14.12121212	33	rep1
NC_133176.1	19047957	19048304	cgi195	0.1389790765	10.28571429	28	rep1
NC_133176.1	19056087	19056510	cgi196	0.08874458874	5.818181818	11	rep1
NC_133176.1	19135673	19136103	cgi197	0	10	33	rep1
NC_133176.1	19137231	19137749	cgi198	0	12	36	rep1
NC_133176.1	19394726	19395022	cgi199	0	12.22580645	31	rep1
NC_133176.1	19980830	19981445	cgi200	0	20.41666667	60	rep1
NC_133176.1	20135022	20135317	cgi201	0	5.538461538	26	rep1
NC_133176.1	20431160	20431380	cgi202	0.1901098901	5.846153846	13	rep1
NC_133176.1	20452369	20452721	cgi203	0.003205128205	11.79166667	24	rep1
NC_133176.1	20468197	20468415	cgi204	0	12.6	15	rep1
NC_133176.1	20478345	20479064	cgi205	0	14.46296296	54	rep1
NC_133176.1	20782475	20782923	cgi206	0	15.95238095	42	rep1
NC_133176.1	20873584	20873830	cgi207	0.1703876333	14.17647059	17	rep1
NC_133176.1	20876283	20876570	cgi208	0.191425516	14.81818182	22	rep1
NC_133176.1	20941099	20941565	cgi209	0	10.62790698	43	rep1
NC_133176.1	21016177	21016638	cgi210	0	8.897435897	39	rep1
NC_133176.1	21244984	21245253	cgi211	0.1428974849	13.28	25	rep1
NC_133176.1	21267384	21267976	cgi212	0.001153402537	16.50980392	51	rep1
NC_133176.1	21574417	21574889	cgi213	0.002413127413	23.37837838	37	rep1
NC_133176.1	21784524	21784945	cgi214	0	13.13793103	29	rep1
NC_133176.1	22105936	22106434	cgi215	0.003378378378	8.405405405	37	rep1
NC_133176.1	22336957	22337256	cgi216	0.004285714286	19.25714286	35	rep1
NC_133176.1	22422444	22422858	cgi217	0.001428571429	20	35	rep1
NC_133176.1	22766635	22766919	cgi218	0	8.884615385	26	rep1
NC_133176.1	22859803	22860055	cgi219	0	10.45	20	rep1
NC_133176.1	22979529	22979957	cgi220	0	15.025	40	rep1
NC_133176.1	23053212	23053667	cgi221	0	16.27272727	33	rep1
NC_133176.1	23300550	23300829	cgi222	0	5.870967742	31	rep1
NC_133176.1	23980551	23980802	cgi223	0	12.88	25	rep1
NC_133176.1	24080638	24080854	cgi224	0	8	21	rep1
NC_133176.1	24125353	24125559	cgi225	0.02706182706	12.4	15	rep1
NC_133176.1	24233601	24233829	cgi226	0	13.88888889	18	rep1
NC_133176.1	24260738	24261154	cgi227	0	10.94444444	36	rep1
NC_133176.1	24339913	24340454	cgi228	0	7.071428571	42	rep1
NC_133176.1	24417743	24417998	cgi229	0	6.825	40	rep1
NC_133176.1	24529590	24529791	cgi230	0.1662964229	9.052631579	19	rep1
NC_133176.1	24729898	24730659	cgi231	0	6.962264151	53	rep1
NC_133176.1	24735422	24735744	cgi232	0.007224958949	15.31034483	29	rep1
NC_133176.1	25122432	25122899	cgi233	0	20.91428571	35	rep1
NC_133176.1	25160131	25160549	cgi234	0	14.19444444	36	rep1
NC_133176.1	25357902	25358391	cgi235	0	15.21052632	38	rep1
NC_133176.1	25693106	25694057	cgi236	0.01811482169	8.116883117	77	rep1
NC_133176.1	25968504	25968843	cgi237	0	15.61538462	26	rep1
NC_133176.1	26152557	26153127	cgi239	0.003174603175	7.266666667	45	rep1
NC_133176.1	26538081	26538713	cgi240	0	18.26229508	61	rep1
NC_133176.1	27261730	27261934	cgi242	0.07208416583	12.09090909	22	rep1
NC_133176.1	27296521	27296742	cgi243	0.009882478632	12.70833333	24	rep1
NC_133176.1	28662614	28662832	cgi244	0	18.66666667	18	rep1
NC_133176.1	29184830	29185117	cgi245	0.08477135891	8.206896552	29	rep1
NC_133176.1	29353519	29353757	cgi246	0.02537993759	20.06896552	29	rep1
NC_133176.1	30215721	30216032	cgi247	0	11.86956522	23	rep1
NC_133176.1	32881345	32881922	cgi248	0	7.739130435	46	rep1
NC_133176.1	33082270	33082474	cgi249	0.05157327888	17.71428571	21	rep1
NC_133176.1	33367738	33367947	cgi250	0.1244227994	8.818181818	22	rep1
NC_133176.1	33446821	33447764	cgi251	0	9.838709677	62	rep1
NC_133176.1	33627488	33627761	cgi252	0.00395256917	10.86956522	23	rep1
NC_133176.1	33629016	33629240	cgi253	0	10.47368421	19	rep1
NC_133176.1	33955007	33955357	cgi254	0	7.588235294	34	rep1
NC_133176.1	34288704	34289258	cgi255	0	16.29090909	55	rep1
NC_133176.1	34931834	34932697	cgi256	0.001068376068	11.84722222	72	rep1
NC_133176.1	35107560	35107763	cgi257	0	7.176470588	17	rep1
NC_133176.1	35315392	35317162	cgi258	0.001180637544	6.661157025	121	rep1
NC_133176.1	35435546	35436470	cgi259	0	12.2	65	rep1
NC_133176.1	35514060	35514437	cgi260	0.005952380952	6.857142857	28	rep1
NC_133176.1	36224234	36224576	cgi261	0.1684210526	6.157894737	19	rep1
NC_133176.1	36901352	36901563	cgi262	0	5.7	20	rep1
NC_133176.1	37071364	37071760	cgi263	0	12.51351351	37	rep1
NC_133176.1	37501833	37502243	cgi264	0.002272727273	10.3	40	rep1
