NC_133176.1	188558	193571	141383674	0	-	0.05337783443	22.19607843	51
NC_133176.1	197056	202293	192301	0	-	0.1263625873	22.88601036	193
NC_133176.1	202375	206786	386640	0	+	0.1415203781	25.05699482	193
NC_133176.1	208979	214254	100001781	0	+	0.09156693069	27.8817734	203
NC_133176.1	217750	224411	550463	0	+	0.1114744242	18.72614108	241
NC_133176.1	226818	229274	550239	0	+	0.07640253067	20.30232558	86
NC_133176.1	229395	234639	323208	0	-	0.1370765649	27.40392157	255
NC_133176.1	234921	239914	393364	0	-	0.0978517054	28.31395349	172
NC_133176.1	240911	255173	100332762	0	-	0.09749070135	35.05688623	334
NC_133176.1	255789	261607	407680	0	-	0.05002360839	25.61	200
NC_133176.1	281231	311297	100144570	0	+	0.1161970212	23.26470588	646
NC_133176.1	313742	320662	792623	0	+	0.06248853518	17.84100418	239
NC_133176.1	321913	335566	30715	0	+	0.1194419369	15.10574713	435
NC_133176.1	335659	338327	792477	0	-	0.1332958387	23.7032967	91
NC_133176.1	341685	354688	100101654	0	-	0.1450349347	22.54545455	198
NC_133176.1	355231	358804	791208	0	-	0.1589232629	35.48484848	99
NC_133176.1	359082	360040	100332229	0	+	0.07415343236	26.71052632	38
NC_133176.1	361556	371876	335153	0	-	0.1326386596	19.590625	320
NC_133176.1	366114	373151	101885776	0	+	0.152939854	20.01973684	152
NC_133176.1	377229	386997	100038778	0	+	0.07912367864	20.46190476	210
NC_133176.1	387818	393105	114423	0	+	0.08510707158	23.28421053	190
NC_133176.1	395095	401941	282671	0	+	0.09911887546	17.70666667	150
NC_133176.1	403879	412290	282670	0	+	0.05369812907	20.87096774	186
NC_133176.1	414407	422123	558106	0	+	0.06750674625	15.11494253	174
NC_133176.1	422123	427659	492509	0	-	0.08661331632	19.10309278	97
NC_133176.1	427844	438958	394002	0	+	0.1213010719	20.79432624	282
NC_133176.1	442034	455148	324985	0	+	0.09780549192	11.84210526	190
NC_133176.1	456259	463319	406711	0	-	0.1207985228	18.23125	160
