NC_133176.1	188558	193571	141383674	0	-	0	6.088541667	192
NC_133176.1	197056	202293	192301	0	-	0.001785570751	12.00574713	174
NC_133176.1	202375	206786	386640	0	+	.	.	0
NC_133176.1	208979	214254	100001781	0	+	.	.	0
NC_133176.1	217750	224411	550463	0	+	.	.	0
NC_133176.1	226818	229274	550239	0	+	.	.	0
NC_133176.1	229395	234639	323208	0	-	0.005519707144	19.44106464	263
NC_133176.1	234921	239914	393364	0	-	0.002602114734	18.49668874	302
NC_133176.1	240911	255173	100332762	0	-	0.001494130416	14.15238095	630
NC_133176.1	255789	261607	407680	0	-	0.005224116162	9.433333333	240
NC_133176.1	281231	311297	100144570	0	+	.	.	0
NC_133176.1	313742	320662	792623	0	+	.	.	0
NC_133176.1	321913	335566	30715	0	+	.	.	0
NC_133176.1	335659	338327	792477	0	-	0.003243686138	15.35087719	114
NC_133176.1	341685	354688	100101654	0	-	0.002253658023	11.61111111	234
NC_133176.1	355231	358804	791208	0	-	0.0005827505828	15.36363636	132
NC_133176.1	359082	360040	100332229	0	+	.	.	0
NC_133176.1	361556	371876	335153	0	-	0.002407388695	12.88953488	344
NC_133176.1	366114	373151	101885776	0	+	.	.	0
NC_133176.1	377229	386997	100038778	0	+	.	.	0
NC_133176.1	387818	393105	114423	0	+	.	.	0
NC_133176.1	395095	401941	282671	0	+	.	.	0
NC_133176.1	403879	412290	282670	0	+	.	.	0
NC_133176.1	414407	422123	558106	0	+	.	.	0
NC_133176.1	422123	427659	492509	0	-	0.002056277056	14.40909091	154
NC_133176.1	427844	438958	394002	0	+	.	.	0
NC_133176.1	442034	455148	324985	0	+	.	.	0
NC_133176.1	456259	463319	406711	0	-	0.001503759398	9.752631579	190
NC_133176.1	468590	477556	450012	0	-	0	6.890625	192
NC_133176.1	477518	484668	141383747	0	+	.	.	0
NC_133176.1	479524	486266	415246	0	-	0.006779661017	5.152542373	59
NC_133176.1	485724	497506	564309	0	+	.	.	0
NC_133176.1	497688	513231	393749	0	+	.	.	0
NC_133176.1	515712	529658	564152	0	+	.	.	0
NC_133176.1	531528	567628	767754	0	+	.	.	0
NC_133176.1	568323	587190	103911743	0	+	.	.	0
NC_133176.1	587410	612880	335830	0	-	0.003485440052	8.122986823	683
NC_133176.1	613575	617830	141383826	0	+	.	.	0
NC_133176.1	617903	628646	768180	0	-	0.001298960831	9.730215827	278
NC_133176.1	630297	685885	100318936	0	-	0.003049006311	8.913304721	1165
NC_133176.1	693651	719154	100331669	0	+	.	.	0
NC_133176.1	718568	737755	100149425	0	-	0.00330354464	7.469306931	505
NC_133176.1	742269	747209	436634	0	-	0	5.470588235	17
NC_133176.1	749354	769616	541502	0	-	0.004359673025	6.185286104	367
NC_133176.1	769632	780958	114452	0	+	.	.	0
NC_133176.1	784358	789124	492460	0	-	0.008152173913	7.710144928	138
NC_133176.1	789323	800216	641329	0	+	.	.	0
NC_133176.1	794190	799771	572312	0	-	0.0005376344086	8.747311828	186
NC_133176.1	800036	806277	493604	0	+	.	.	0
NC_133176.1	808103	824995	101885540	0	+	.	.	0
NC_133176.1	827442	833849	101885604	0	-	0	5.125	40
NC_133176.1	851959	852037	100033679	0	+	.	.	0
NC_133176.1	856190	866850	334588	0	+	.	.	0
NC_133176.1	870923	886150	100005261	0	+	.	.	0
NC_133176.1	888240	892497	406599	0	-	0.009174311927	14.83486239	109
NC_133176.1	895712	938328	58083	0	-	0.002441141649	9.819956616	922
NC_133176.1	931317	935043	141383918	0	+	.	.	0
NC_133176.1	939912	951327	405818	0	-	0.008464562437	11.67757009	428
NC_133176.1	953798	966292	565145	0	-	0.001210387324	13.11267606	568
NC_133176.1	968735	1013664	565053	0	-	0.006794367415	9.567789647	1217
NC_133176.1	1107566	1110307	137495378	0	-	.	.	0
NC_133176.1	1156020	1312802	436775	0	+	.	.	0
NC_133176.1	1314904	1349146	58141	0	-	0.00351037851	9.468168462	1021
NC_133176.1	1350911	1358690	100332351	0	-	0.004944799149	6.913407821	358
NC_133176.1	1372654	1373879	101882330	0	-	0	6.75	16
NC_133176.1	1437748	1842189	767777	0	-	0.003987464707	8.033027096	8599
NC_133176.1	1652105	1653156	141384273	0	+	.	.	0
NC_133176.1	1653459	1654519	137495379	0	+	.	.	0
NC_133176.1	1841623	1940296	141384236	0	+	.	.	0
NC_133176.1	1957976	1972776	795664	0	+	.	.	0
NC_133176.1	1974678	2002624	565999	0	+	.	.	0
NC_133176.1	2006207	2023528	795531	0	-	0.006401068901	9.038288288	444
NC_133176.1	2026073	2038105	110439729	0	-	0	5	35
NC_133176.1	2043817	2267823	58126	0	-	0.003908288571	7.224908425	4095
NC_133176.1	2260034	2260115	100628775	0	+	.	.	0
NC_133176.1	2284670	2299345	100001008	0	+	.	.	0
NC_133176.1	2302501	2331386	100333907	0	-	0.002302226198	7.918604651	860
NC_133176.1	2306476	2311113	141384037	0	+	.	.	0
NC_133176.1	2331096	2361176	336348	0	+	.	.	0
NC_133176.1	2365650	2369008	336928	0	-	0	6.171428571	35
NC_133176.1	2398534	2424014	137495381	0	+	.	.	0
NC_133176.1	2425870	2442276	64615	0	+	.	.	0
NC_133176.1	2448285	2467681	64612	0	+	.	.	0
NC_133176.1	2507722	2557421	108187381	0	-	0.002198512869	9.182926829	1148
NC_133176.1	2525564	2533042	64613	0	+	.	.	0
NC_133176.1	2542167	2552588	64614	0	+	.	.	0
NC_133176.1	2575311	2587514	245703	0	+	.	.	0
NC_133176.1	2595622	2665610	100004401	0	-	0.002056238056	8.318918919	925
NC_133176.1	2634169	2639021	141384207	0	+	.	.	0
NC_133176.1	2639697	2649203	101884500	0	+	.	.	0
NC_133176.1	2651589	2665496	101884448	0	+	.	.	0
NC_133176.1	2678796	2740380	101884699	0	+	.	.	0
NC_133176.1	2760154	2767501	100004287	0	+	.	.	0
NC_133176.1	2786084	2789634	678638	0	-	0	5	30
NC_133176.1	2796143	2805632	100005578	0	-	.	.	0
NC_133176.1	2810880	2822927	100004138	0	-	0.0009992006395	7.053956835	278
NC_133176.1	2840688	2955581	560384	0	+	.	.	0
NC_133176.1	2961560	2979320	100003903	0	+	.	.	0
NC_133176.1	2978938	2990175	141384284	0	-	0.002168857482	10.79291553	367
NC_133176.1	2990002	2996135	137495389	0	+	.	.	0
NC_133176.1	2999730	3038882	569455	0	+	.	.	0
NC_133176.1	3014921	3015059	137496068	0	+	.	.	0
NC_133176.1	3041283	3186459	100329707	0	+	.	.	0
NC_133176.1	3070951	3096507	100538112	0	-	.	.	0
NC_133176.1	3187362	3189736	100038780	0	-	.	.	0
NC_133176.1	3190504	3193475	447805	0	-	.	.	0
NC_133176.1	3194481	3197867	777609	0	-	.	.	0
NC_133176.1	3290586	3476133	141384360	0	+	.	.	0
NC_133176.1	3299278	3303632	141384356	0	+	.	.	0
NC_133176.1	3440055	3442859	137495390	0	+	.	.	0
NC_133176.1	3510322	3516226	141384366	0	-	0	5.627118644	59
